10321.50
10192.60
9984.20
10072.20
10164.10
22772.70
104298.71
111955.03
109590.10
99292.10
94191.90
91449.21
90804.50
89526.80
84807.80
75141.40
72187.80
70043.40
69459.00
70389.30
37192.60
