8165.90
8297.90
10830.70
86770.80
87173.80
78542.90
78843.60
75520.00
71466.80
70580.60
64423.50
61793.00
57656.80
57733.90
56899.40
54487.60
53988.40
53056.70
41798.80
9485.70
9942.10
